interval,IPC
0,3.1453900000000004
1,3.45163
2,3.2446099999999998
3,3.01792
4,2.81624
5,3.47159
6,2.76845
7,2.73546
8,3.4391
9,3.45265
10,3.05385
11,3.1201
12,3.5369099999999998
13,2.8496200000000003
14,3.4198699999999995
15,3.4492800000000003
16,2.9656
17,3.11908
18,3.70957
19,3.0129900000000003
20,3.42924
21,3.3687199999999997
22,3.01494
23,3.3165400000000003
24,3.67155
25,2.96787
26,3.44645
27,3.2336
28,2.95263
29,3.50245
30,3.6042699999999996
31,2.90135
32,3.44953
33,3.21509
34,2.9891400000000004
35,3.61836
36,3.2788199999999996
37,3.23622
38,3.3904199999999998
39,3.08965
40,3.06182
41,3.68362
42,3.04966
43,3.4443
44,3.4268
45,3.0198099999999997
46,3.21653
47,3.7369199999999996
48,2.8645099999999997
49,3.39218
50,3.3637
51,2.9996
52,3.3216099999999997
53,3.72097
54,2.95283
55,3.4273599999999997
56,3.2913300000000003
57,3.01681
58,3.4645
59,3.6257099999999998
60,2.82733
61,3.41793
62,3.2027
63,2.9627
64,3.6051599999999997
65,3.30723
66,3.03085
67,3.4331400000000003
68,3.16368
69,2.98258
70,3.67443
71,3.0455900000000002
72,3.3189900000000003
73,3.4302599999999996
74,3.07856
75,3.12927
76,3.68033
77,2.85547
78,3.4469199999999995
79,3.44746
80,2.99549
81,3.2267200000000003
82,3.65688
83,2.8047400000000002
84,3.43589
85,3.3805699999999996
86,3.01897
87,3.3272699999999995
88,3.7027900000000002
89,2.93418
90,3.42783
91,3.2850099999999998
92,3.0086
93,3.44688
94,3.5773599999999997
95,2.8534900000000003
96,3.44975
97,3.20764
98,2.9976700000000003
99,3.6065099999999997
100,3.3511300000000004
101,3.22491
