interval,hitsperOccupL3(KB)
0,3.1414620535714284
1,3.1205592105263156
2,3.1885548523206753
3,4.34271978021978
4,56.09682992788461
5,42.29593373493976
6,12.079475308641975
7,6.880979938271605
8,209.6975267379679
9,806.6080729166666
10,448.36845930232556
11,744.94375
12,2830.6696428571427
13,2614.3541666666665
14,443.4536458333333
15,4.107421875
16,38.261183375634516
17,335.81825657894734
18,26.689583333333335
19,51.92578125
20,1285.0794270833333
21,1099.857142857143
22,916.0119047619048
23,1368.90625
24,1894.7103658536585
25,1545.7475490196077
26,353.03921568627453
27,892.2543103448276
28,18.128810975609756
29,45.48090277777778
30,329.3931451612903
31,1275.7916666666667
32,817.1010638297872
33,984.8837209302326
34,2499.4959677419356
35,1685.883152173913
36,1751.0347222222222
37,122.57162162162162
38,2450.5572916666665
39,23.4375
40,23.604779411764707
41,751.2330357142857
42,958.3671875
43,858.1666666666666
44,2380.0625
45,3394.8233695652175
46,957.96875
47,181.22108208955223
48,1228.8685344827586
49,12.029489436619718
50,13.884712837837839
51,270.28125
52,1478.233173076923
53,397.59342783505156
54,477.1438953488372
55,1599.2283163265306
56,798.1377551020408
57,769.7445913461538
58,125.48697916666667
59,2090.4453125
60,13.141346153846154
61,11.358993902439025
62,696.2900641025641
63,402.13917525773195
64,764.7625
65,2559.7690217391305
66,4456.911764705882
67,2036.8256578947369
68,247.63104838709677
69,112.61046072507553
70,28.518382352941178
71,21.216517857142858
72,252.36079545454547
73,1909.96875
74,1731.2642045454545
75,1059.7395833333333
76,2643.4598214285716
77,2218.6696428571427
78,1751.8125
79,239.28385416666666
80,1367.548076923077
81,23.98891129032258
82,26.275201612903224
83,928.2236842105264
84,1793.6458333333333
85,719.1568396226415
86,1224.265625
87,2675.8297413793102
88,2264.84375
89,229.74067164179104
90,56.99738881401617
91,386.8449519230769
92,22.291015625
93,23.7607421875
94,2271.6964285714284
95,1518.225
96,723.060141509434
97,1525.498511904762
98,3221.8880208333335
99,2490.3125
100,199.95236988847583
101,803.6676136363636
