interval,hitsL3
0,915860.0
1,154934.0
2,380689.0
3,614198.0
4,715271.0
5,789572.0
6,757418.0
7,721073.0
8,762734.0
9,744637.0
10,717291.0
11,663800.0
12,736695.0
13,711558.0
14,700679.0
15,725893.0
16,677515.0
17,681122.0
18,636731.0
19,738667.0
20,736829.0
21,727078.0
22,684720.0
23,654141.0
24,679647.0
25,705294.0
26,747444.0
27,620612.0
28,488383.0
29,690012.0
30,687432.0
31,690734.0
32,647719.0
33,660456.0
34,653916.0
35,691785.0
36,666877.0
37,614242.0
38,489193.0
39,539467.0
40,630627.0
41,609853.0
42,626590.0
43,639538.0
44,680221.0
45,656790.0
46,673287.0
47,695288.0
48,653601.0
49,515303.0
50,756131.0
51,739233.0
52,703865.0
53,739340.0
54,677504.0
55,728532.0
56,768202.0
57,759934.0
58,795013.0
59,565602.0
60,576390.0
61,760212.0
62,713132.0
63,673543.0
64,684212.0
65,599913.0
66,645619.0
67,624465.0
68,636049.0
69,581685.0
70,498415.0
71,669634.0
72,717001.0
73,667882.0
74,690597.0
75,628245.0
76,638981.0
77,643552.0
78,686356.0
79,610222.0
80,559258.0
81,495819.0
82,664714.0
83,629793.0
84,647790.0
85,671864.0
86,640967.0
87,633356.0
88,646538.0
89,660556.0
90,703225.0
91,472155.0
92,631694.0
93,715330.0
94,682939.0
95,695602.0
96,704595.0
97,718098.0
98,715694.0
99,685476.0
100,700404.0
101,659186.0
102,573535.0
103,677911.0
104,680678.0
105,652007.0
106,633774.0
107,634309.0
108,625960.0
