interval,hitsL3
0,7861070.0
1,9329120.0
2,7415350.0
3,10617800.0
4,1091390.0
5,684656.0
6,447259.0
7,438333.0
8,444581.0
9,388119.0
10,568392.0
11,338239.0
12,325220.0
13,470723.0
14,698906.0
15,476862.0
16,490385.0
17,300788.0
18,428318.0
19,335003.0
20,313871.0
21,200587.0
22,294970.0
23,295490.0
24,316354.0
25,233780.0
26,234348.0
27,265095.0
28,380239.0
29,247630.0
30,216158.0
31,212589.0
32,245245.0
33,195709.0
34,262517.0
35,210110.0
36,264349.0
37,253306.0
38,244404.0
39,216546.0
40,253651.0
41,221649.0
42,186312.0
43,194642.0
44,167337.0
45,258422.0
46,261414.0
47,282329.0
48,283834.0
49,151069.0
50,255920.0
51,192589.0
52,209073.0
53,195349.0
54,170423.0
55,164529.0
56,273919.0
57,262896.0
58,254790.0
59,135729.0
60,161748.0
61,194822.0
62,218135.0
63,262826.0
64,149211.0
65,158223.0
66,191898.0
67,260424.0
68,209445.0
69,138999.0
70,198178.0
71,187127.0
72,168790.0
73,155205.0
74,172750.0
75,165588.0
76,244545.0
77,195225.0
78,180802.0
79,147784.0
80,175871.0
81,116304.0
82,137757.0
83,124362.0
84,171927.0
85,206111.0
86,202116.0
87,174483.0
88,150249.0
89,110287.0
90,205792.0
91,134927.0
92,139856.0
93,132230.0
94,138837.0
95,204897.0
96,159358.0
97,394228.0
98,4771530.0
99,4255340.0
100,2762490.0
101,2544560.0
102,1870560.0
103,493808.0
104,1333160.0
105,1232120.0
106,2848170.0
107,302343.0
108,281179.0
109,593127.0
110,245560.0
111,448439.0
112,264731.0
113,363462.0
114,502743.0
115,286049.0
116,410130.0
117,199255.0
118,236712.0
119,220140.0
120,179001.0
121,369580.0
122,276410.0
123,475087.0
124,314323.0
125,189974.0
126,244890.0
127,217250.0
128,276843.0
129,190677.0
130,251391.0
131,208536.0
132,245767.0
133,428358.0
134,205455.0
135,220074.0
136,169487.0
137,237769.0
138,228103.0
139,187683.0
140,187730.0
141,230378.0
142,270317.0
143,240567.0
144,317477.0
145,142840.0
146,229892.0
147,182102.0
148,191971.0
149,264193.0
150,215435.0
151,230284.0
152,325972.0
153,323580.0
154,492303.0
155,748947.0
156,456202.0
157,454451.0
158,364578.0
159,305083.0
160,148781.0
161,222681.0
162,199018.0
163,175145.0
164,254060.0
165,370900.0
166,266148.0
167,245738.0
168,405862.0
169,215353.0
170,276971.0
171,296482.0
172,139013.0
173,182292.0
174,209098.0
175,195601.0
176,190652.0
177,166609.0
178,212005.0
179,197244.0
180,284071.0
181,248738.0
182,152226.0
183,164958.0
184,193254.0
185,216210.0
186,151238.0
187,166671.0
188,210370.0
189,327809.0
190,305374.0
191,184870.0
192,210730.0
193,135145.0
194,207595.0
195,177650.0
196,184345.0
197,182989.0
198,149805.0
199,264812.0
200,195884.0
201,151410.0
202,169401.0
203,122951.0
204,183003.0
205,100304.0
206,239995.0
207,176016.0
208,218520.0
209,193684.0
210,152348.0
211,191226.0
212,169186.0
213,141457.0
214,164382.0
215,142207.0
216,167529.0
217,137232.0
218,216351.0
219,213610.0
220,186409.0
221,149813.0
222,149368.0
223,138037.0
224,142512.0
225,124262.0
226,202910.0
227,137930.0
228,352785.0
229,211744.0
230,177134.0
231,132625.0
232,125991.0
233,143598.0
234,154999.0
235,243286.0
236,135623.0
237,207603.0
238,220288.0
239,219864.0
240,157497.0
241,92000.0
242,180628.0
243,2403790.0
244,6932970.0
245,1748580.0
246,2427750.0
247,1275020.0
248,478580.0
249,372251.0
250,223113.0
251,361222.0
252,120599.0
253,199466.0
254,173553.0
255,168542.0
256,565423.0
257,248784.0
258,512370.0
259,94862.0
260,211303.0
261,97223.0
262,174542.0
263,108971.0
264,73309.0
265,195704.0
266,240436.0
267,472634.0
268,81180.0
269,81748.0
270,116131.0
271,104986.0
272,227414.0
273,63985.0
274,90606.0
275,126682.0
276,246859.0
277,145538.0
278,63936.0
279,118291.0
280,72350.0
281,131545.0
282,116950.0
283,78060.0
284,167377.0
285,109850.0
286,292818.0
287,94693.0
288,88748.0
289,71054.0
290,94093.0
291,125749.0
292,61662.0
293,104010.0
294,101331.0
295,215997.0
296,56386.0
297,72041.0
298,120272.0
299,68427.0
300,91545.0
301,56578.0
302,93117.0
303,97892.0
304,139372.0
305,163940.0
306,116270.0
307,210477.0
308,260907.0
309,320307.0
310,688966.0
311,207991.0
312,76633.0
313,82073.0
314,88282.0
315,53278.0
316,93744.0
317,67279.0
318,448770.0
319,315822.0
320,214009.0
321,183818.0
322,212627.0
323,127422.0
324,101537.0
325,48087.0
326,79862.0
327,74388.0
328,65327.0
329,73598.0
330,55397.0
331,90541.0
332,80569.0
333,138929.0
334,45917.0
335,48425.0
336,57262.0
337,50352.0
338,102383.0
339,60530.0
340,76756.0
341,82558.0
342,111530.0
343,92253.0
344,56464.0
345,73374.0
346,35810.0
347,85415.0
348,61862.0
349,82537.0
350,66785.0
351,90025.0
352,127751.0
353,53022.0
354,78016.0
355,56279.0
356,67078.0
357,45178.0
358,47085.0
359,84845.0
360,96669.0
361,144647.0
362,57613.0
363,82932.0
364,60547.0
365,57701.0
366,76888.0
367,54286.0
368,54502.0
369,61284.0
370,148272.0
371,93046.0
372,70488.0
373,38148.0
374,45678.0
375,54122.0
376,62847.0
377,74826.0
378,63111.0
379,111098.0
380,103426.0
381,69150.0
382,68575.0
383,46522.0
384,64743.0
385,46787.0
386,63457.0
387,52024.0
388,94270.0
389,113440.0
390,92191.0
391,75568.0
392,46048.0
393,87442.0
394,53612.0
395,55869.0
396,88382.0
397,56720.0
398,128514.0
399,156102.0
400,99681.0
401,63777.0
402,117862.0
403,54690.0
404,60898.0
405,54751.0
406,45914.0
407,50829.0
408,91356.0
409,142233.0
410,44832.0
411,49397.0
412,48288.0
413,53315.0
414,71306.0
415,53696.0
416,56082.0
417,62887.0
418,82616.0
419,69881.0
420,66718.0
421,43557.0
422,32563.0
423,72460.0
424,44957.0
425,65038.0
426,47701.0
427,63575.0
428,53113.0
429,39791.0
430,76099.0
431,50971.0
432,95167.0
433,30365.0
434,48113.0
435,36449.0
436,68495.0
437,102868.0
438,48562.0
439,51439.0
440,40926.0
441,49735.0
442,48079.0
443,43912.0
444,65173.0
445,54969.0
446,59333.0
447,86608.0
448,61157.0
449,59673.0
450,57536.0
451,50928.0
452,76227.0
453,88135.0
454,37057.0
455,80030.0
456,127714.0
457,128593.0
458,141645.0
459,121264.0
460,77735.0
461,105979.0
462,156197.0
463,76270.0
464,208010.0
465,85007.0
466,79843.0
467,105016.0
468,42195.0
469,42201.0
470,70162.0
471,83589.0
472,108877.0
473,206376.0
474,141078.0
475,96486.0
476,82687.0
477,64490.0
478,57114.0
479,42930.0
480,46446.0
481,27756.0
482,51103.0
483,84649.0
484,91659.0
485,165773.0
486,62896.0
487,54688.0
488,51202.0
489,54831.0
490,57914.0
491,47120.0
492,56305.0
493,49094.0
494,93744.0
495,85438.0
496,112699.0
497,47692.0
498,61554.0
499,54624.0
500,52884.0
501,76513.0
502,68385.0
503,59048.0
504,62620.0
505,103370.0
