app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,0.609477,0.0048773895682013785,205202000.0,10371142.222532677,0.262976136370174,0.002815172706703312,3.8026264048246823,0.04070730605602555
01_sphinx3_base,1.2203933333333332,0.018313594222143667,464914666.6666667,9085000.018345255,0.4961123291606479,0.011116992392022327,2.0156725427321245,0.045167626372585555
02_lbm_base,1.6623299999999999,0.006674451288308184,89575733.33333333,5051059.636683507,0.7011348650449755,0.008385523550671594,1.4262591262464936,0.017057958587943095
03_dc.B,0.9364266666666666,0.03234664613732508,884369000.0,9426718.357944084,0.5277318059628313,0.020525007840653958,1.8949018965713638,0.07369818503441986
04_sp.C,2.20554,0.02507382898561776,586436000.0,140192479.18130273,0.6788922862243747,0.011300696293597732,1.4729877188050695,0.024519039606400794
05_bzip2_base,1.17213,0.006489861323634065,660760000.0,8286901.89395289,0.6595943831900869,0.006012487087046304,1.5160832558390849,0.01381975230676375
06_leslie3d_base,2.187386666666667,0.010373024309878496,335110666.6666667,34322192.62129583,0.6979781251628701,0.007692582412918145,1.432709656576493,0.01579023283061567
07_povray_base,2.0863666666666663,0.007706713523502146,10508953.333333334,3264901.535809822,0.7575695224447111,0.0059750334728759374,1.3200108641817516,0.01041106969640727
