app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,0.51584,0.000934107595515633,159356666.66666666,13734632.624622088,0.22257379718215867,0.0016330903958963298,4.492891852770885,0.03296568880727687
01_sphinx3_base,1.1317399999999995,0.033661775057177164,498094333.3333333,14835128.99618111,0.4600731191071771,0.015680380930530962,2.1735675449602683,0.07408032694750044
02_soplex_base,0.6522083333333334,0.0025928434841566536,1196223333.3333333,15401078.966531327,0.3754019508526347,0.006311471629131608,2.663811409953363,0.044785516167649184
03_omnetpp_base,0.5589253333333333,0.007706676737306066,1601983333.3333333,86228957.04653591,0.3616609724954274,0.0062637877403660825,2.7650204917055112,0.047888776436957006
04_libquantum_base,1.88292,0.012142236202611059,474096333.3333333,77909713.54929584,0.572054135289614,0.007748018481666555,1.7480863056670846,0.023676439288389646
05_lbm_base,1.563413333333333,0.015832325581964637,121076000.0,10572045.970388137,0.6594139529913927,0.009988982890647941,1.516498089649997,0.022972327780591925
06_sp.C,2.1566500000000004,0.021719732963367815,291742000.0,42175135.04424141,0.6638433440725618,0.010480822610153156,1.5063794928863434,0.02378286442047765
07_astar_base,0.6557390000000001,0.0007088956199610665,159924000.0,11141455.066552123,0.726051255704982,0.009177451886595063,1.377313229806371,0.01740955035887294
