interval,hitsL3
0,1636860.0
1,1353750.0
2,531587.0
3,460619.0
4,607357.0
5,685039.0
6,649557.0
7,623716.0
8,376534.0
9,607582.0
10,794458.0
11,660921.0
12,612245.0
13,411412.0
14,336226.0
15,343357.0
16,515120.0
17,530410.0
18,374414.0
19,602713.0
20,447426.0
21,414334.0
22,512215.0
23,391177.0
24,502010.0
25,343613.0
26,341451.0
27,401765.0
28,311831.0
29,460616.0
30,574769.0
31,369700.0
32,477017.0
33,481554.0
34,301138.0
35,485707.0
36,359486.0
37,340813.0
38,290644.0
39,361750.0
40,281623.0
41,389304.0
42,453866.0
43,375354.0
44,463291.0
45,475291.0
46,301505.0
47,376251.0
48,351503.0
49,339749.0
50,322842.0
51,274352.0
52,8132.0
53,11284.0
54,13289.0
55,11685.0
56,19327.0
57,6588.0
58,10361.0
59,19590.0
60,18023.0
61,6014.0
62,6710.0
63,14159.0
64,25967.0
65,10615.0
66,10207.0
67,7777.0
68,8893.0
69,15356.0
70,15391.0
71,7001.0
72,9976.0
73,47893.0
74,1212660.0
75,571316.0
76,410153.0
77,626773.0
78,669949.0
79,636935.0
80,574549.0
81,436577.0
82,742303.0
83,757477.0
84,563345.0
85,620181.0
86,357842.0
87,352530.0
88,335084.0
89,532944.0
90,486688.0
91,452004.0
92,538873.0
93,411148.0
94,403603.0
95,522517.0
96,395374.0
97,482177.0
98,331199.0
99,338385.0
100,434757.0
101,285138.0
102,503631.0
103,496348.0
104,340520.0
105,465939.0
106,475607.0
107,295990.0
108,456314.0
109,330599.0
110,331932.0
111,295865.0
112,345948.0
113,262982.0
114,296252.0
115,495142.0
116,364741.0
117,369838.0
118,533431.0
119,312446.0
