interval,hitsL3
0,81809.0
1,9237.0
2,634106.0
3,152612.0
4,117988.0
5,109337.0
6,636860.0
7,279862.0
8,269764.0
9,260902.0
10,257609.0
11,195449.0
12,294840.0
13,857228.0
14,153700.0
15,225321.0
16,217710.0
17,212874.0
18,792400.0
19,182585.0
20,186281.0
21,188513.0
22,197979.0
23,208058.0
24,191198.0
25,614763.0
26,14473.0
27,11012.0
28,724455.0
29,272709.0
30,229307.0
31,217115.0
32,201892.0
33,227327.0
34,234678.0
35,197555.0
36,199035.0
37,674928.0
38,190478.0
39,177377.0
40,178410.0
41,169181.0
42,164304.0
43,179069.0
44,188562.0
45,660134.0
46,223393.0
47,255421.0
48,221542.0
49,260311.0
50,263451.0
51,235606.0
52,235280.0
53,250610.0
54,260861.0
55,792177.0
56,207868.0
57,201689.0
58,190254.0
59,203146.0
60,216432.0
61,195517.0
62,229132.0
63,206344.0
64,624454.0
65,224402.0
66,224982.0
67,228326.0
68,232422.0
69,279932.0
70,272289.0
71,264300.0
72,272702.0
73,266085.0
74,704933.0
75,16988.0
76,16408.0
77,596188.0
78,226182.0
79,215370.0
80,218024.0
81,279153.0
82,253055.0
83,219270.0
84,225450.0
85,224334.0
86,230110.0
87,719233.0
88,236442.0
89,247426.0
90,231467.0
91,223886.0
92,224974.0
93,211138.0
94,211515.0
95,242376.0
96,640732.0
97,303492.0
98,272191.0
99,246548.0
100,269581.0
101,291035.0
102,275010.0
103,261147.0
104,262056.0
105,262962.0
106,619667.0
107,225441.0
108,232041.0
109,223484.0
110,227600.0
111,231924.0
112,252533.0
113,252088.0
114,227782.0
115,557388.0
