interval,hitsL3
0,133557.0
1,76683.0
2,296087.0
3,258451.0
4,220988.0
5,283864.0
6,515951.0
7,90656.0
8,333191.0
9,387133.0
10,174608.0
11,482705.0
12,117830.0
13,314306.0
14,458886.0
15,129696.0
16,348208.0
17,305038.0
18,208172.0
19,474484.0
20,126352.0
21,291966.0
22,440696.0
23,118190.0
24,328780.0
25,344859.0
26,192597.0
27,479623.0
28,147377.0
29,304283.0
30,476243.0
31,117983.0
32,336960.0
33,337655.0
34,202702.0
35,475639.0
36,158197.0
37,314191.0
38,479751.0
39,114803.0
40,320282.0
41,357121.0
42,191168.0
43,476178.0
44,118952.0
45,292747.0
46,459781.0
47,114499.0
48,322867.0
49,354424.0
50,195555.0
51,504394.0
52,110002.0
53,302288.0
54,470874.0
55,126317.0
56,343831.0
57,326741.0
58,220753.0
59,522128.0
60,121208.0
61,315608.0
62,436077.0
63,149072.0
64,362277.0
65,281492.0
66,253964.0
67,528999.0
68,91551.0
69,311824.0
70,401151.0
71,157411.0
72,363512.0
73,265589.0
74,256483.0
75,500822.0
76,97000.0
77,302057.0
78,420898.0
79,145932.0
80,373511.0
81,264773.0
82,250041.0
83,498682.0
84,90285.0
85,298390.0
86,410144.0
87,156622.0
88,352393.0
89,295741.0
90,244910.0
91,508963.0
92,103320.0
93,299577.0
94,391354.0
95,154414.0
96,336874.0
97,284982.0
98,244141.0
99,478687.0
100,104101.0
101,320453.0
102,367079.0
103,167498.0
104,349689.0
105,273806.0
106,256164.0
