interval,hitsL3
0,150597.0
1,857396.0
2,642891.0
3,307630.0
4,1105810.0
5,921394.0
6,382396.0
7,534801.0
8,946764.0
9,583803.0
10,340128.0
11,586914.0
12,1053890.0
13,608095.0
14,220103.0
15,1304200.0
16,837393.0
17,222303.0
18,1002680.0
19,889976.0
20,377040.0
21,84935.0
22,989693.0
23,849553.0
24,320744.0
25,530065.0
26,1225910.0
27,293214.0
28,373047.0
29,530652.0
30,852562.0
31,583251.0
32,420312.0
33,253825.0
34,1169770.0
35,424974.0
36,415853.0
37,125848.0
38,914696.0
39,351469.0
40,482505.0
41,376287.0
42,726295.0
43,1136710.0
44,357525.0
45,424203.0
46,613568.0
47,941241.0
48,379179.0
49,373208.0
50,719756.0
51,1110170.0
52,345458.0
53,412705.0
54,726607.0
55,838338.0
56,376461.0
57,415950.0
58,668814.0
59,1013490.0
60,514839.0
61,390779.0
62,739734.0
63,776854.0
64,411701.0
65,416942.0
66,452559.0
67,933901.0
68,781284.0
69,260992.0
70,291154.0
71,726306.0
72,863069.0
73,337110.0
74,413031.0
75,131402.0
76,913112.0
77,858779.0
78,417469.0
79,253527.0
80,853569.0
81,706811.0
82,495722.0
83,287481.0
84,427313.0
85,1117600.0
86,648849.0
87,210058.0
88,533004.0
89,860262.0
90,581595.0
91,247012.0
92,167107.0
93,1012940.0
94,871851.0
95,247020.0
96,372453.0
97,864753.0
98,539796.0
99,361563.0
100,266191.0
101,853777.0
102,904284.0
103,418901.0
104,291980.0
105,410878.0
106,866412.0
107,421051.0
108,374791.0
109,205076.0
110,866855.0
111,948016.0
112,128793.0
113,191243.0
114,548436.0
115,732343.0
116,535587.0
117,286928.0
118,222277.0
119,905640.0
120,786758.0
121,330018.0
122,338480.0
123,118472.0
124,797099.0
125,350758.0
126,563027.0
127,444942.0
128,562394.0
129,844509.0
130,529387.0
131,294808.0
132,328886.0
133,702722.0
134,819937.0
135,521400.0
136,485073.0
137,1003000.0
138,807028.0
139,470617.0
140,304547.0
141,1179880.0
142,793448.0
143,288880.0
144,377047.0
145,496629.0
146,873568.0
147,542847.0
148,386372.0
149,220029.0
150,984785.0
151,829271.0
152,453081.0
153,610856.0
154,1019770.0
155,505366.0
156,380456.0
157,375294.0
158,864841.0
159,712859.0
160,362357.0
161,287835.0
162,1095740.0
163,826676.0
164,332416.0
