interval,hitsL3
0,1301190.0
1,1779300.0
2,1926070.0
3,2000920.0
4,1971990.0
5,1538650.0
6,2212130.0
7,1690620.0
8,1868820.0
9,2023610.0
10,1688920.0
11,2132740.0
12,1917950.0
13,1868650.0
14,2005300.0
15,1549940.0
16,1949670.0
17,1625340.0
18,1623590.0
19,1931160.0
20,1483740.0
21,1965630.0
22,1628390.0
23,1616220.0
24,2226590.0
25,1644270.0
26,2203660.0
27,1634480.0
28,1639120.0
29,1965910.0
30,1517320.0
31,1931320.0
32,1713200.0
33,1558780.0
34,2089090.0
35,1523000.0
36,1878210.0
37,1743800.0
38,1485720.0
39,2111770.0
40,1566840.0
41,1807770.0
42,1816180.0
43,1536460.0
44,2073210.0
45,1569890.0
46,1775520.0
47,1919100.0
48,1558090.0
49,1978750.0
50,1657550.0
51,1660160.0
52,1988310.0
53,1599410.0
54,1921090.0
55,1746060.0
56,1539220.0
57,2094070.0
58,1595980.0
59,1862260.0
60,1834940.0
61,1567390.0
62,2081120.0
63,1603730.0
64,1733150.0
65,1944900.0
66,1562840.0
67,1992460.0
68,1743300.0
69,1590400.0
70,2131140.0
71,1565290.0
72,1929360.0
73,1834180.0
74,1582010.0
75,2111580.0
76,1562240.0
77,1815500.0
78,1893120.0
79,1601300.0
