interval,IPC
0,2.81442
1,2.93083
2,2.7839400000000003
3,2.58868
4,2.68837
5,2.21637
6,2.03554
7,2.03272
8,2.00694
9,1.88662
10,1.9428599999999998
11,2.29485
12,2.21355
13,2.92729
14,2.6943599999999996
15,2.6562900000000003
16,2.15098
17,1.8338700000000001
18,1.98145
19,1.9695
20,1.9495099999999999
21,1.81237
22,2.4950900000000003
23,2.17572
24,1.9704099999999998
25,1.9718
26,1.96593
27,1.93999
28,1.94203
29,2.41613
30,2.21488
31,1.99967
32,1.85694
33,1.9163599999999998
34,1.9064599999999998
35,1.90563
36,2.21406
37,2.30666
38,1.99775
39,1.9380099999999998
40,1.93815
41,1.91793
42,1.92185
43,2.0038
44,2.55989
45,2.0504
46,1.94065
47,1.9312799999999999
48,1.8309400000000002
49,1.7624799999999998
50,1.89071
51,2.28262
52,2.15313
53,1.82401
54,1.9143400000000002
55,1.8979599999999999
56,1.86549
57,1.88018
58,2.11828
59,2.32501
60,2.03797
61,1.85283
62,1.8440400000000001
63,1.9277900000000001
64,1.9202599999999999
65,1.8654400000000002
66,2.62194
67,2.03918
68,1.91881
69,1.8467099999999999
70,1.8274599999999999
71,1.794
72,1.9159599999999999
73,2.36692
74,2.24565
75,2.0125900000000003
76,1.9655599999999998
77,1.94052
78,1.8610799999999998
79,1.8903599999999998
80,2.05499
81,2.09774
82,1.83522
83,1.9415900000000001
84,1.8872900000000001
85,1.9240099999999998
86,1.7996299999999998
87,1.8880299999999999
88,2.36453
89,1.9159400000000002
90,1.9972299999999998
91,1.85926
92,1.88697
93,1.81286
94,1.8013099999999997
95,1.7950700000000002
96,2.60734
97,2.02685
98,1.91862
99,1.92798
100,1.8922400000000001
101,1.81837
102,1.9164
103,2.4508
104,2.16761
105,1.95807
106,1.94373
107,1.9377
108,1.87103
109,1.91629
110,2.34559
111,2.25
112,1.92176
113,1.94842
114,1.9473799999999999
115,1.80582
116,1.92661
117,2.11618
