app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,1.4276100000000005,0.033211794591680874,1047653333.3333334,25632706.320896614,0.616797193410968,0.015040482182771483,1.6212784537326947,0.03953456655959596
01_bwaves_base,2.0769800000000003,0.009905760950073408,224865333.3333333,34231403.42336746,0.7778572578863201,0.010945963181066323,1.2855829136534775,0.018090649790035735
02_calculix_base,2.158393333333333,0.02390622791937958,29203333.33333333,1218264.5210845363,0.786271295520503,0.015024629936135668,1.271825648090092,0.02430294710579481
03_dealII_base,2.3338766666666664,0.010341340983322069,49830666.66666666,14217622.74936754,0.7833790011557745,0.009936371481558081,1.276521324320194,0.016191383817874033
04_gromacs_base,1.8764333333333336,0.006654790254646135,271493666.6666667,22781563.03534358,0.7917150708975481,0.010682979056010917,1.2630806672232782,0.017043333908878813
05_leslie3d_base,2.383103333333333,0.00805472118284287,134704333.33333334,37717812.573548496,0.7626386216136644,0.015008491529021256,1.3112370284684816,0.02580473801951968
06_sjeng_base,1.58361,0.028236694211610437,2407723.333333333,464092.1279588066,0.7270358037009605,0.013588607543440791,1.3754480795987227,0.025707708004066843
07_cg.B,1.1919666666666666,0.007047909855647476,6816343333.333333,194881957.17750108,0.896163880277578,0.06748763622650779,1.1158673340977097,0.08403289886812172
