app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_bwaves_base,2.0886333333333336,0.002806676563719713,112842000.0,3041602.702523786,0.7822215897103637,0.010409104500048382,1.2784101246429085,0.017011937226451633
01_gobmk_base,1.3309366666666669,0.0023919517832377024,79390266.66666667,1973544.938260423,0.7882034305161569,0.005340690671312039,1.2687080026347355,0.00859648249672439
02_gromacs_base,1.8806633333333331,0.0005603867711975862,219029666.66666663,18173985.40038297,0.7934998157591985,0.010333324695128283,1.2602397381065904,0.01641142965496381
03_namd_base,2.2646533333333334,0.029200009132418683,7151156.666666668,1464515.743866666,0.7880655047059179,0.012475645651724852,1.2689300496323204,0.02008807841671233
04_tonto_base,2.3964466666666664,0.01708446760462073,18345933.33333333,915636.6382650569,0.7865781475314058,0.005622431663102655,1.2713294961707196,0.009087416470874183
05_bt.B,2.85479,0.02050534808287827,41387933.333333336,6065624.561686398,0.7944890961917378,0.016512157751945776,1.2586705151692419,0.026159410121321076
06_cg.B,1.08365,0.015265356202853504,6148396666.666667,9648011.885011943,0.8147274718499937,0.062232930234420274,1.2274042972054322,0.09375523550711591
07_cg.C,1.7052166666666668,0.020156424120695057,5450436666.666667,5278942.444593875,0.90469141828394,0.04277067458711936,1.1053492713535913,0.05225708239816206
