interval,IPC
0,1.2042
1,0.48384399999999994
2,0.38650300000000004
3,0.301766
4,0.23390500000000003
5,0.236508
6,0.25019600000000003
7,0.322954
8,0.33544
9,0.295013
10,0.319173
11,0.34121599999999996
12,0.35285500000000003
13,0.28107
14,0.282144
15,0.938156
16,1.24623
17,1.03978
18,0.8634639999999999
19,1.58124
20,1.85738
21,1.32546
22,0.949651
23,0.839791
24,0.8282930000000001
25,0.92579
26,0.791732
27,0.798607
28,0.7524489999999999
29,0.873215
30,0.8767450000000001
31,0.845456
32,0.8299120000000001
33,0.801801
34,0.7603810000000001
35,0.804451
36,0.784119
37,0.8474379999999999
38,0.753789
39,0.745894
40,0.8165520000000001
41,0.7778729999999999
42,0.867373
43,0.7715069999999999
44,0.690521
45,0.8076300000000001
46,0.6639510000000001
47,0.679953
48,0.689701
49,0.65181
50,0.593726
51,0.607013
52,0.519037
53,0.628184
54,0.588389
55,0.608105
56,0.6000850000000001
57,0.558523
58,0.770632
59,0.760549
60,0.7438
61,0.7870060000000001
62,0.666702
63,0.597539
64,0.348564
65,0.17311600000000002
66,0.242903
67,0.193623
68,0.1805
69,0.20135999999999998
70,0.205723
71,0.170071
72,0.184645
73,0.17441500000000001
74,0.195573
75,0.20769200000000002
76,0.208576
77,0.20752800000000002
78,0.22802399999999998
79,0.219127
80,0.220034
81,0.226066
82,0.256658
83,0.273019
84,0.307374
85,0.37963800000000003
86,0.408235
87,0.337311
88,0.328403
89,0.426659
90,0.58428
91,0.617505
92,0.599885
93,0.606344
94,0.632542
95,0.68297
96,0.651756
97,0.638824
98,0.6492859999999999
99,0.625185
100,0.660071
101,0.656046
102,0.675958
103,0.671511
104,0.6736880000000001
105,0.655748
106,0.686046
107,0.679089
108,0.70082
109,0.697449
110,0.681476
111,0.697187
112,0.6997329999999999
113,0.69107
114,0.704021
115,0.685365
116,0.68923
117,0.71743
118,0.660325
119,0.69384
120,0.699205
121,0.681126
122,0.6769970000000001
123,0.70589
124,0.673617
125,0.699188
126,0.699815
127,0.697658
128,0.708045
129,0.712792
130,0.712847
131,0.709791
132,0.717094
133,0.722522
134,0.702874
135,0.7609899999999999
136,0.779808
137,0.752729
138,0.784484
139,0.76559
140,0.7342609999999999
141,0.717947
142,0.739665
143,0.739062
144,0.768203
145,0.8357629999999999
146,0.8509389999999999
147,0.745273
148,0.766382
149,0.745708
