interval,hitsL3
0,710936.0
1,460610.0
2,477000.0
3,505130.0
4,418162.0
5,409197.0
6,394768.0
7,411071.0
8,399567.0
9,425559.0
10,409692.0
11,374296.0
12,398456.0
13,444157.0
14,457632.0
15,428103.0
16,401582.0
17,433287.0
18,451413.0
19,415707.0
20,420042.0
21,443445.0
22,409308.0
23,442797.0
24,395934.0
25,429544.0
26,421879.0
27,470161.0
28,478351.0
29,418635.0
30,427808.0
31,413090.0
32,428921.0
33,411648.0
34,398956.0
35,412591.0
36,433529.0
37,450557.0
38,454416.0
39,421077.0
40,417186.0
41,421306.0
42,433694.0
43,455528.0
44,454059.0
45,473091.0
46,487327.0
47,464678.0
48,444605.0
49,504242.0
50,501871.0
51,475846.0
52,486158.0
53,498166.0
54,526637.0
55,479719.0
56,504181.0
57,536506.0
58,535670.0
59,569670.0
60,594891.0
61,576858.0
62,588523.0
63,591207.0
64,585363.0
65,609049.0
66,607696.0
67,617760.0
68,551634.0
69,516742.0
70,498752.0
71,475471.0
72,501421.0
73,486858.0
74,507913.0
75,519027.0
76,602474.0
77,570141.0
78,616472.0
79,626542.0
80,609330.0
81,586305.0
82,630007.0
83,621085.0
84,601790.0
85,601146.0
86,576074.0
87,630473.0
88,590383.0
89,643115.0
90,605409.0
91,549538.0
92,545450.0
93,576945.0
94,607115.0
95,616151.0
96,591769.0
97,614035.0
98,587622.0
99,566652.0
100,586801.0
101,564421.0
102,587526.0
103,576155.0
104,604149.0
105,565444.0
106,572110.0
107,627939.0
108,623333.0
109,641773.0
110,619718.0
111,644476.0
112,581364.0
113,597002.0
114,632859.0
