interval,hitsL3
0,1377650.0
1,1921700.0
2,1679890.0
3,1683890.0
4,1978810.0
5,1368100.0
6,2072400.0
7,1523600.0
8,1730600.0
9,2048240.0
10,1364660.0
11,2095410.0
12,1461020.0
13,1766230.0
14,1848980.0
15,1435650.0
16,2136760.0
17,1495940.0
18,1812460.0
19,1853040.0
20,1532490.0
21,2128440.0
22,1492300.0
23,1894520.0
24,1710050.0
25,1546910.0
26,2069770.0
27,1541360.0
28,1996040.0
29,1636940.0
30,1705460.0
31,1999300.0
32,1540420.0
33,2024560.0
34,1735650.0
35,1801670.0
36,1957100.0
37,1604930.0
38,2093230.0
39,1699160.0
40,1756610.0
41,2075640.0
42,1566080.0
43,2072220.0
44,1678580.0
45,1754080.0
46,2001100.0
47,1834060.0
48,2071460.0
49,1690180.0
50,1793420.0
51,2030920.0
52,1613610.0
53,2099940.0
54,1695880.0
55,1835240.0
56,1973440.0
57,1639350.0
58,2094800.0
59,1753880.0
60,1766240.0
61,2101650.0
62,1632710.0
63,2036960.0
64,1955650.0
65,1732980.0
66,2132870.0
67,1642260.0
68,2026630.0
69,1795820.0
70,1764030.0
71,2044640.0
72,1615580.0
73,2052960.0
74,1865940.0
75,1732480.0
76,2072010.0
77,1660650.0
78,1991900.0
79,1846820.0
80,1674020.0
